6.219452181410883591e-04,5.949671321580820259e-03,-4.148985206962850503e-04,9.301206622971847082e-03,-7.286635421553722125e-03,1.251854548471158068e+00
1.477075003983005551e-03,5.219493555803358595e-03,1.098356920478784108e-03,9.778403002947300138e-03,-8.098346834214398271e-03,1.269268892252796377e+00
2.034110174281991180e-03,4.570839140713069820e-03,-6.621275929208979109e-04,7.323549630754655482e-03,-7.146482522934372028e-03,1.294906748202038216e+00
1.066019985804477410e-03,4.185143867231394012e-03,3.317314079406630603e-04,8.023371722650551874e-03,-7.337022169430884588e-03,1.315925021415516483e+00
-8.888047151027016462e-04,3.127856226004793044e-03,-2.007912134784768079e-04,5.688379890408157280e-03,-7.019809733885162828e-03,1.341400590759626255e+00
-2.551122939448851028e-03,2.339478847762996826e-03,6.257275618127630537e-04,5.795976523703672001e-03,-6.145271739480318018e-03,1.364909498413879874e+00
-9.948836766623593997e-04,2.304907111013677987e-03,7.462197540107202130e-05,4.787722766103286176e-03,-8.082600908461801126e-03,1.383993987379625423e+00
3.853391979658226133e-04,2.032133214227289757e-03,2.276725592608796513e-03,6.275577486704264629e-03,-7.809084441797509157e-03,1.404927512085890839e+00
5.787293006190055407e-04,1.021197211385158456e-03,-2.562034771934459856e-04,3.598126635782961102e-03,-8.697270631202069779e-03,1.424542921285116392e+00
5.418752546449701881e-04,5.511643286594166682e-04,2.077500391046725736e-03,5.531347377544904020e-03,-7.349517686959572416e-03,1.448198795468464084e+00
5.922717399456681143e-04,8.150579269680346115e-05,-4.734812072710402179e-04,2.870196371340227870e-03,-9.676962680147838114e-03,1.463966939552378221e+00
1.253463790655303398e-03,-5.313622771684593663e-04,4.580616052547272415e-05,2.155973835872515565e-03,-1.112105602354818146e-02,1.486881317982906126e+00
-7.656361516466660762e-06,-1.201148335780512959e-03,3.281372660150536731e-04,1.258038388503024407e-03,-9.384431246527213943e-03,1.510593600328611785e+00
-1.099949352121402371e-03,-1.511675404252091088e-03,-9.319611113438488852e-04,-5.577026149374830766e-04,-1.066631470284984395e-02,1.530088245954260628e+00
6.088143710761403579e-04,-1.148375235435416912e-03,9.657018817214519431e-04,1.825428598088763010e-03,-1.127568287384872470e-02,1.551854592337036820e+00
9.039335472855248351e-04,-1.223407130666979764e-03,-8.922615647013684443e-05,-9.169750001092324965e-05,-9.676547396740176055e-03,1.569033221893540997e+00
5.198903684792494572e-04,-9.754604346159431033e-04,1.000319080072082810e-03,1.123791584607403138e-03,-1.096804359330594281e-02,1.598225358454961054e+00
-7.596985549490640502e-07,-1.058217701212367436e-03,-4.525587249232294494e-04,-1.875722825950276729e-04,-1.079052986800088654e-02,1.615032943648522235e+00
-2.016555233215053776e-03,-9.537276468215851420e-04,1.757381161543446289e-03,2.575509930569097605e-03,-1.080518787736450825e-02,1.634917253043681740e+00
-1.961692724852220036e-03,-6.903260405331697065e-04,1.279194976270226327e-03,3.795045840718103136e-03,-1.385339519060457825e-02,1.650465721907949046e+00
3.095698007525113263e-04,-7.830133389421745039e-04,1.528607877854770616e-03,2.348245519517178082e-03,-1.604508739962207109e-02,1.659732315103134681e+00
1.987489078039209045e-03,-1.072231301857730530e-03,2.391830665449921900e-03,4.443684858959073836e-03,-1.805406201632564489e-02,1.677082081001387337e+00
-1.971149035248023903e-04,-6.543435971770704277e-04,-7.404845271973665120e-04,3.629139930296787497e-04,-1.738369182299392968e-02,1.690547146704091119e+00
-4.328122715569747989e-04,-2.053746691859465400e-04,3.949425652286902015e-04,2.640792869748054272e-03,-1.762487870231455034e-02,1.704937767795001946e+00
-1.458647041768772017e-03,-2.289515926690755703e-04,-6.852328324913641759e-04,-6.631892208730505445e-05,-1.668073795067437359e-02,1.725832639111374078e+00
5.172442928474655764e-06,-4.011896334358839157e-04,1.859527477630436862e-03,3.538417519212799789e-03,-1.722268862676790135e-02,1.738223422477261693e+00
8.691923855153262546e-05,-1.416932487090683921e-05,6.858837277244602066e-04,1.758606266815121444e-03,-1.833775969198536693e-02,1.755249636283949144e+00
9.635950476755237182e-04,-1.518672063225375338e-05,4.916596920598559047e-04,2.732876296683173223e-03,-1.880864224731482182e-02,1.771425028849918704e+00
7.741056646595924221e-04,3.345261162479693960e-04,-5.255938966907025729e-04,9.051251412230953974e-04,-1.889920589184490574e-02,1.781577376491767950e+00
4.427818178706268023e-04,1.131511063205238110e-03,-1.110824646711758637e-03,1.960778679936936442e-03,-1.992796287825093771e-02,1.796196942413246234e+00
9.070885425855261096e-04,1.184262840139600195e-03,-5.928709702782740745e-04,1.569201940494480141e-03,-2.077081980654638116e-02,1.810638552271257140e+00
-4.511186862076049255e-04,1.013951151743662472e-03,-1.135862044776868264e-03,-1.031042463708331525e-04,-1.903530629392502505e-02,1.831950544858159446e+00
-5.330682565108564325e-04,9.982972297988995138e-04,1.660150751283362663e-04,2.436533856499778494e-03,-1.818856292227910565e-02,1.843192513107638320e+00
-6.379451590506309607e-04,4.391665960281051833e-04,-2.618094164939337859e-03,-7.368009516781626189e-04,-1.822491356099464888e-02,1.860224109908813261e+00
1.125575320287357803e-03,1.411147487140970757e-03,-1.877569389078789037e-04,4.467961362102812473e-03,-1.882407411355890847e-02,1.871620407640975259e+00
1.514395202319464544e-03,2.645565844053784227e-03,-1.064433370956126322e-03,3.418634966141809173e-03,-1.802652667905624284e-02,1.890632520797097982e+00
-1.638871978246918878e-04,3.860544054160992573e-03,7.883653601691543392e-04,6.494725035246062816e-03,-1.518897831782206609e-02,1.903622932789190259e+00
-9.579854689570110925e-05,4.761106962551270652e-03,-2.226684317620702784e-03,3.469271223991654551e-03,-2.118546283216460324e-02,1.914991745632391940e+00
-7.805446771679895287e-04,4.925505289860256618e-03,-2.208370345727498144e-03,3.382310518976083813e-03,-2.263141394628842562e-02,1.925325680822453478e+00
1.435150929349891151e-03,4.772474191681051747e-03,-9.013473770750388787e-04,3.869773529036280024e-03,-2.595065784486427773e-02,1.930823451793884260e+00
1.286103970858537256e-03,4.750164439972187451e-03,5.710567687161910867e-04,6.216287017643651325e-03,-2.391793984394630090e-02,1.944964893726861987e+00
1.811316264998037934e-03,4.677353019646404708e-03,-2.315194057547422955e-04,5.909785115445487236e-03,-2.606597176869929200e-02,1.953452286079667033e+00
1.009077673405736923e-03,4.897447300600325099e-03,-1.009374059738139730e-03,4.719433440055098572e-03,-2.603232400010346836e-02,1.967815829479903300e+00
-7.688099977523580198e-04,5.085366669903466919e-03,-2.136716682929497985e-03,2.784051514467478228e-03,-2.347734521370714589e-02,1.979170201485885627e+00
2.016028110183466088e-04,5.468076069449164835e-03,-1.823613778108177904e-03,1.143039779783805443e-03,-2.448533470207125973e-02,1.989740680981881837e+00
-7.386558378265991763e-04,5.738011220997506212e-03,-9.167339279826875256e-04,3.204440804495334305e-03,-2.335962395979218620e-02,2.001084614311835708e+00
-1.132522023640621182e-04,5.630794904550608625e-03,1.609401002443426059e-05,3.501155837685843153e-03,-2.432810816571862045e-02,2.008999947427554389e+00
1.284647220780381046e-03,5.571825768319042804e-03,6.438993079347234789e-04,5.503723280160244258e-03,-2.570913106981009832e-02,2.016022254353146081e+00
1.086914622167732937e-03,5.829735048115462087e-03,-2.915720313606044679e-04,3.649198247543949947e-03,-2.445464774521988183e-02,2.026002865075327009e+00
-1.224660098703186765e-04,6.076582181534628119e-03,5.293288671394635577e-04,7.062578667209606920e-03,-2.477123640135703297e-02,2.041455507378728385e+00
5.486774606223317457e-04,5.731525985184362376e-03,-8.700339399412202173e-04,3.886260122747842161e-03,-2.643718155620500276e-02,2.049562724586081686e+00
4.785942125394835093e-04,5.306942318769453798e-03,-4.545779543429975399e-04,3.240783569403049569e-03,-2.438040631747906417e-02,2.054346454909492081e+00
4.626825378360438891e-04,5.338424189519407580e-03,-1.187967711673345531e-03,1.811247061574761119e-03,-2.583980410650754678e-02,2.068814553364092035e+00
-3.161147085868944444e-04,4.566424542913997096e-03,1.694819706901206161e-03,6.162827952501004347e-03,-2.442821428879926593e-02,2.074685642550278430e+00
-1.710267196165622498e-03,4.028457904124249471e-03,1.748410539863387656e-03,7.060725747521701123e-03,-2.360784936433502068e-02,2.089071361550281836e+00
9.411234640113103674e-04,3.724909969952273654e-03,1.494365687989343550e-03,7.468535056908365277e-03,-2.766993916290394484e-02,2.093808075754665765e+00
3.776921692114318689e-04,3.156779550271187305e-03,3.439629400821611073e-04,6.065741730317597558e-03,-2.646389389205583420e-02,2.105670743108646548e+00
1.736815170462948708e-05,3.530650323070214439e-03,-8.436250329246205775e-04,5.242303723647978586e-03,-2.665003081614591984e-02,2.113661283730465357e+00
5.580072645177249022e-04,4.071171656996850317e-03,-1.230047811610339003e-03,3.743007796735753345e-03,-2.672343090230877571e-02,2.129143645621837777e+00
1.288103900823500507e-03,4.622562930565198881e-03,-1.259942475099105896e-03,4.016572336027479651e-03,-2.906384692401675629e-02,2.127482453722535638e+00
5.230338410299176021e-05,4.641508192248840030e-03,-8.272512033681544410e-04,4.051252274095418215e-03,-2.665803884749751163e-02,2.142297099087528522e+00
1.763122673710725225e-04,4.767881063772538321e-03,2.348502403262714866e-04,4.263586724924550708e-03,-2.636362599322072953e-02,2.152232648080030231e+00
6.866279097638055065e-04,4.682645467664830509e-03,-4.401912867083428182e-04,4.152073971830816390e-03,-2.794833225155679557e-02,2.154770453250222317e+00
6.474801663981502239e-04,4.746779907008737663e-03,-2.897166571521335205e-04,3.897014021063682776e-03,-2.847372247043877813e-02,2.165615575523645475e+00
-9.672975653054260515e-04,4.395286835833536916e-03,-2.688822452540935823e-04,4.196323152520164967e-03,-2.682748518698852003e-02,2.183083027869798798e+00
-1.172563353845122800e-04,4.441626164354416963e-03,6.521385295093385260e-04,5.455938481929933914e-03,-2.920223308012004360e-02,2.180497265320468614e+00
3.161817555815121935e-04,4.128529062851321076e-03,1.069056972745224300e-03,5.923787913872047284e-03,-2.987008731690954377e-02,2.193790568848527300e+00
1.182109231319401982e-03,3.768214837956467868e-03,2.077642324078519541e-04,4.518178304977027437e-03,-2.991470963261644300e-02,2.200411202411146405e+00
2.074227774065523153e-03,3.773274044621658437e-03,5.747911623590897748e-04,4.999119206090085754e-03,-2.912856518368123204e-02,2.205563941033005904e+00
4.088117859664883711e-04,3.597570015397988461e-03,6.985481977253352442e-04,4.522169690481803173e-03,-2.702061418787682356e-02,2.222369862742567648e+00
9.649638497560884083e-04,3.544321115743848984e-03,-1.656273518307942942e-04,4.955249789190929732e-03,-2.937175509984091271e-02,2.227708906556898683e+00
1.849194137846830815e-04,3.693446493679135734e-03,-1.015404917335573765e-04,4.243424999607725567e-03,-2.798896037078990595e-02,2.236223550308551467e+00
-9.778924785534468238e-05,4.223378698212289055e-03,4.269524059080752055e-05,4.221901958388230014e-03,-2.758212889463562689e-02,2.245299190458780458e+00
-2.556767023648573922e-04,4.029134570908791783e-03,1.457058642665750702e-03,7.005925407554514095e-03,-2.909465191972016029e-02,2.255164482651935032e+00
1.905711752440165658e-04,3.438009143296357970e-03,2.446647459490546885e-03,7.429497003265339572e-03,-2.952958458370513739e-02,2.262663912538585009e+00
-7.487964131453724373e-04,2.940442836948861487e-03,7.169609091008925404e-04,6.476571852644497085e-03,-2.787956761834609054e-02,2.269914831888087292e+00
-6.465853635129975661e-04,2.850339766549590641e-03,-1.088396419511537941e-04,5.308860395246028929e-03,-2.897242312341297144e-02,2.280722357457705129e+00
3.386536528541786071e-04,2.921946539090339127e-03,-1.113577818056650775e-03,3.970384652113523316e-03,-3.043459247377633403e-02,2.286876914196369626e+00
2.242860448345570905e-03,3.163287514589784716e-03,-8.539545389542474180e-04,4.418080908685340091e-03,-3.212851274528216727e-02,2.294131277268974145e+00
1.613304211717885494e-03,3.469762465049765991e-03,-1.055083954574438166e-04,4.678435385400803170e-03,-2.956592991939244186e-02,2.305129674097059933e+00
1.972606429618255480e-03,3.376411170488484177e-03,-1.583251039603721924e-03,3.705276945588309445e-03,-3.294777021489014857e-02,2.314694117418724773e+00
2.010633852594728276e-03,3.510968241703243519e-03,-1.147689883154347310e-03,4.261317742987102974e-03,-2.976158295486852623e-02,2.319015333250490585e+00
-2.667624425081175287e-04,4.041101486377373340e-03,8.138796580418201356e-04,6.828016318394247719e-03,-2.648859018004445787e-02,2.324564768518570190e+00
-9.576251353636366752e-04,3.833085405213650793e-03,-8.448932934192955775e-04,5.872555057017336821e-03,-2.928123955013850477e-02,2.342441734084673044e+00
-6.910599443151277735e-04,3.992731242114071211e-03,-2.621447377480213810e-04,5.851621505918558341e-03,-2.965386355241994565e-02,2.349090518892751334e+00
-2.333124730641607930e-05,4.191099983263444836e-03,3.172757274497213921e-04,5.841748517781297778e-03,-3.104662532055124657e-02,2.352351862032861618e+00
5.251442117321230034e-04,3.699301819478283734e-03,-9.344601789587412936e-04,4.324417851847783822e-03,-3.209877432062935299e-02,2.367227842510828850e+00
9.948805570750298387e-04,4.010016203898572433e-03,-9.456356134065950578e-04,4.112052255756282193e-03,-3.341870247707490194e-02,2.351092222124492537e+00
5.726563190433602127e-05,3.502450809877160395e-03,2.110836883732424932e-07,4.901016758495302383e-03,-3.376088239586927386e-02,2.380230725322974195e+00
2.619881902380228711e-04,3.043384352813183289e-03,1.055098332968828698e-03,5.893986297969888710e-03,-3.549627759512841152e-02,2.363549510141666588e+00
-3.554545783642280399e-04,2.755070450966420545e-03,1.293302740140456599e-03,1.083504661725953611e-02,-3.522871888920686700e-02,2.378237832270741592e+00
-7.864459675401562662e-04,2.933315432857948844e-03,9.765714554120417078e-04,1.104427514989225756e-02,-3.359326334580803319e-02,2.383134155550266087e+00
2.616461700316593609e-04,2.723770671366866104e-03,1.060189677517137889e-03,1.118753614719025791e-02,-3.519236537264402997e-02,2.386081640032273299e+00
1.064045945567845168e-03,2.739258280493083245e-03,5.170325827030488501e-04,9.003554777997635483e-03,-3.555293558211047866e-02,2.383072563137716315e+00
4.695088288844816052e-04,2.976848703461951705e-03,-6.702838141710875698e-04,9.140776309450870940e-03,-3.696591623770117963e-02,2.393190421427647152e+00
1.151671442139883678e-03,2.946834816249465760e-03,-5.153453937702714418e-04,7.854192771290513519e-03,-3.859587615553206064e-02,2.408679899286568116e+00
1.247085517361993297e-03,3.132941200218079727e-03,4.126401668131402119e-05,7.471482947046581558e-03,-3.814560469657202191e-02,2.385555660687458612e+00
8.356776851375774789e-04,2.622984611129811766e-03,-1.867593950646414527e-03,4.492646781187659144e-03,-3.838022902520688007e-02,2.398311348658239694e+00
5.629351713057624117e-04,3.188497874616107175e-03,2.896425997504833831e-04,8.043839882084569126e-03,-3.871196467768189819e-02,2.402538543514424418e+00
-1.049673422529530994e-03,2.854823984136068468e-03,1.872562625547133548e-03,1.013162626328067972e-02,-3.813995518815582741e-02,2.401185013469756768e+00
-7.953105228364393178e-04,2.783210535407697282e-03,1.154571423452399679e-04,8.367904528299163758e-03,-3.849852881404691729e-02,2.406323355509584871e+00
-5.331834712029400640e-04,3.471756353411126206e-03,-8.370179413207445634e-04,7.929051858440061551e-03,-3.587401145228419352e-02,2.404357820434711357e+00
8.956980024712780670e-04,3.303635687180521766e-03,-1.156485111307733278e-03,6.330268180846587711e-03,-3.758313577816974060e-02,2.403646215211125536e+00
6.760872307980202829e-05,3.689243409768714222e-03,-1.508714173736832405e-03,6.414722570440289928e-03,-3.775335122927714337e-02,2.410653153681352023e+00
-5.456391320684602243e-04,3.763191053154523250e-03,-1.069168439806517058e-03,5.000616191821904977e-03,-3.724177484444002317e-02,2.407444137185621003e+00
3.103855932911321960e-04,3.909350495917575906e-03,-5.238700629648271019e-04,6.039047701634103760e-03,-3.939925454206472111e-02,2.408560059448745960e+00
-1.589646644181906229e-04,4.004961797542237571e-03,-7.843347369154160878e-04,5.812833139898998525e-03,-3.903692359388211131e-02,2.405796339550732910e+00
1.013820846122688970e-03,4.261249284609054146e-03,-4.040824830314185181e-04,5.383714756646895694e-03,-4.078810599317606034e-02,2.403183936012396771e+00
-3.502737600129412110e-04,4.526235165580750480e-03,-1.070394349131408799e-03,4.307918587500125795e-03,-3.674330449140228438e-02,2.403990115492888435e+00
1.688809040228087021e-04,4.266202519155429772e-03,-4.230228349703291275e-05,6.520827875590384792e-03,-3.905208173825713835e-02,2.401637070378654926e+00
8.203892290781763857e-04,3.902752706113788318e-03,7.397352550300108267e-04,6.441824860061728941e-03,-4.103415018785550039e-02,2.405548927144593563e+00
1.202173948987059980e-04,4.044081379918801865e-03,-3.645068688279037828e-04,6.400464311198561518e-03,-3.785310957607856963e-02,2.397569078986833802e+00
6.667208196701737352e-04,4.054822171970554577e-03,-8.612523894610343454e-04,2.548308770940366230e-03,-3.635711874819813616e-02,2.406807582377354038e+00
-1.075622642020633416e-04,4.064047667781243815e-03,-1.096629365491725596e-04,2.699699372698205480e-03,-3.472632554288423989e-02,2.411442320498906611e+00
6.231579837127017340e-04,3.895161184231350077e-03,6.647907343640060843e-04,2.307488602369289765e-03,-3.413956095037917748e-02,2.412695590311756177e+00
4.600500602131247303e-04,3.984656733119956717e-03,1.498764747284422579e-03,5.627744750867691437e-03,-3.416036166250302486e-02,2.417473044236743362e+00
1.070370738894867125e-03,3.688884211020810981e-03,2.249501050147257111e-03,4.163508080438305115e-03,-3.587741693172219470e-02,2.414618142887093200e+00
4.382100162862088391e-04,3.274182813206272767e-03,9.609000230551843812e-04,3.660906554387111100e-03,-3.537066563786428475e-02,2.437761119071183202e+00
1.319077087688209438e-03,3.334302079081472199e-03,1.964625341505515498e-03,6.266379380164721624e-03,-3.337893662651802984e-02,2.415636040277775010e+00
1.627480010530683906e-03,3.052223275953539709e-03,1.955455072776001411e-03,7.745733640078356075e-03,-3.093192136345557230e-02,2.438232574448306877e+00
3.897979682508004957e-04,3.208824555437456323e-03,8.916857258758132581e-04,9.322891803805077870e-03,-2.720738793186949778e-02,2.452785550797102587e+00
9.101606844347637747e-04,3.683629603404319462e-03,7.745725889371666770e-04,8.921990336347107586e-03,-2.464619972651416191e-02,2.454279223683784039e+00
6.152828432997234365e-04,3.682991244117786358e-03,-9.793032827712896179e-04,6.751734970436018557e-03,-2.406276847555588461e-02,2.476108160194371521e+00
8.233276294046250983e-04,3.779164208900259291e-03,8.407997007371854382e-04,8.026795198645686469e-03,-2.433446281068007977e-02,2.479941844812515228e+00
8.540634208232998842e-04,3.756898966836939770e-03,-8.902759057748281307e-04,3.335016963873727036e-03,-2.623616271853279613e-02,2.505828485940810424e+00
7.033699329498184407e-04,3.128592258627753246e-03,-1.570314396116740275e-03,1.936757482212669856e-03,-2.592256080540256136e-02,2.489986129848489327e+00
-3.588226945961922099e-04,3.196886283268190500e-03,1.164531155778451236e-03,4.470376821259947064e-03,-2.477559993241129632e-02,2.509796896494037810e+00
-8.976794225684041730e-04,2.385076048576905382e-03,1.646271350589199531e-03,5.625444682394231677e-03,-2.497678318746299198e-02,2.530945528719371396e+00
-4.934942661460798132e-04,2.398440429386846772e-03,7.046493141845553343e-04,6.336295935923885736e-03,-2.552319590820406603e-02,2.537474714017378119e+00
2.271480557904492556e-06,2.543085303056741211e-03,3.314634077484965416e-05,2.856288856676769683e-03,-2.532137364841791083e-02,2.552854007844985063e+00
-4.478792013403739376e-04,2.634940494219703902e-03,-5.713427836542065959e-04,3.810806590536230942e-03,-2.515696345394324851e-02,2.557475425023199023e+00
-6.104712758154623919e-04,3.000549280907253979e-03,9.170112192712257622e-04,4.510826109765275760e-03,-2.527856823541352327e-02,2.577093412937472294e+00
-2.876071558877090991e-04,2.502901046094843738e-03,5.408958575180419304e-04,3.276111466362863212e-03,-2.552271876098366477e-02,2.575261962806109750e+00
1.081917289677551425e-03,2.270416593050977178e-03,-3.564261594084482121e-04,1.631197260053340869e-03,-2.800425274085327487e-02,2.593111343093823962e+00
2.928717327947776960e-03,2.569168630781392109e-03,-5.608933511256957100e-04,1.545641957832799562e-03,-2.784774982875148908e-02,2.601078111339973020e+00
8.501910427926124495e-05,3.782137841300642952e-03,-1.574341630866922873e-03,2.653678872164277891e-03,-2.446541432068549682e-02,2.614556477182247818e+00
-1.208978447482773151e-03,5.122422584721817579e-03,-2.678099261330895483e-03,-1.109100327639112038e-03,-2.398842535370171447e-02,2.628553952910749558e+00
-1.356735373326859416e-03,5.636903192602973900e-03,-2.388260687436400895e-03,-2.549731764403873058e-03,-2.518253199859366021e-02,2.640191399867376276e+00
-8.903534610434640176e-04,5.551395748331544935e-03,-1.271804276618503137e-03,-9.830603742955190683e-04,-2.570298407262416873e-02,2.650835604582766791e+00
1.728990503844029885e-04,5.142131745102965744e-03,4.718250130460703443e-04,2.868178394393794406e-03,-2.773533817286732983e-02,2.658010873146736230e+00
-4.844478062015653371e-05,4.989731929606185286e-03,2.306836372011697531e-03,3.691213032482210110e-03,-2.443118774763330947e-02,2.664620103948834640e+00
4.772433234031778519e-04,4.479496497871750249e-03,1.513345393525989497e-03,4.962344489797487768e-03,-2.830233596491815717e-02,2.678772175663766575e+00
